지하철역ID,지하철역명,출입구번호,검색키워드,위도,경도
1069073125,예술회관,8,예술회관역 8번 출구,37.6102072578868,126.92998576213
1069073125,예술회관,9,예술회관역 9번 출구,37.6102072578868,126.92998576213
1069073126,인천터미널,1,인천터미널역 1번 출구,37.6102072578868,126.92998576213
1069073126,인천터미널,2,인천터미널역 2번 출구,37.6102072578868,126.92998576213
1069073126,인천터미널,3,인천터미널역 3번 출구,37.6102072578868,126.92998576213
1069073126,인천터미널,4,인천터미널역 4번 출구,37.6102072578868,126.92998576213
1069073126,인천터미널,5,인천터미널역 5번 출구,37.6102072578868,126.92998576213
1069073126,인천터미널,6,인천터미널역 6번 출구,37.6102072578868,126.92998576213
1069073127,문학경기장,1,문학경기장역 1번 출구,37.6102072578868,126.92998576213
1069073127,문학경기장,2,문학경기장역 2번 출구,37.6102072578868,126.92998576213
1069073128,선학,1,선학역 1번 출구,37.6102072578868,126.92998576213
1069073128,선학,2,선학역 2번 출구,37.6102072578868,126.92998576213
1069073128,선학,3,선학역 3번 출구,37.6102072578868,126.92998576213
1069073128,선학,4,선학역 4번 출구,37.6102072578868,126.92998576213
1069073129,신연수,1,신연수역 1번 출구,37.6102072578868,126.92998576213
1069073129,신연수,2,신연수역 2번 출구,37.6102072578868,126.92998576213
1069073129,신연수,3,신연수역 3번 출구,37.6102072578868,126.92998576213
1069073129,신연수,4,신연수역 4번 출구,37.6102072578868,126.92998576213
1069073130,원인재,1,원인재역 1번 출구,37.6102072578868,126.92998576213
1069073130,원인재,2,원인재역 2번 출구,37.6102072578868,126.92998576213
1069073130,원인재,3,원인재역 3번 출구,37.6102072578868,126.92998576213
1069073130,원인재,6,원인재역 6번 출구,37.6102072578868,126.92998576213
1069073131,동춘,1,동춘역 1번 출구,37.6102072578868,126.92998576213
1069073131,동춘,2,동춘역 2번 출구,37.6102072578868,126.92998576213
1069073131,동춘,3,동춘역 3번 출구,37.6102072578868,126.92998576213
1069073131,동춘,4,동춘역 4번 출구,37.6102072578868,126.92998576213
1069073131,동춘,5,동춘역 5번 출구,37.6102072578868,126.92998576213
1069073131,동춘,6,동춘역 6번 출구,37.6102072578868,126.92998576213
1069073132,동막,1,동막역 1번 출구,37.6102072578868,126.92998576213
1069073132,동막,2,동막역 2번 출구,37.6102072578868,126.92998576213
1069073132,동막,3,동막역 3번 출구,37.6102072578868,126.92998576213
1069073132,동막,4,동막역 4번 출구,37.6102072578868,126.92998576213
1069073133,캠퍼스타운,1,캠퍼스타운역 1번 출구,37.6102072578868,126.92998576213
1069073133,캠퍼스타운,2,캠퍼스타운역 2번 출구,37.6102072578868,126.92998576213
1069073133,캠퍼스타운,3,캠퍼스타운역 3번 출구,37.6102072578868,126.92998576213
1069073133,캠퍼스타운,4,캠퍼스타운역 4번 출구,37.6102072578868,126.92998576213
1069073134,테크노파크,1,테크노파크역 1번 출구,37.6102072578868,126.92998576213
1069073134,테크노파크,2,테크노파크역 2번 출구,37.6102072578868,126.92998576213
1069073134,테크노파크,3,테크노파크역 3번 출구,37.6102072578868,126.92998576213
1069073134,테크노파크,4,테크노파크역 4번 출구,37.6102072578868,126.92998576213
1069073135,지식정보단지,2,지식정보단지역 2번 출구,37.6102072578868,126.92998576213
1069073135,지식정보단지,3,지식정보단지역 3번 출구,37.6102072578868,126.92998576213
1069073135,지식정보단지,4,지식정보단지역 4번 출구,37.6102072578868,126.92998576213
1075075230,정자,1,정자역 1번 출구,37.6102072578868,126.92998576213
1075075230,정자,2,정자역 2번 출구,37.6102072578868,126.92998576213
1075075230,정자,3,정자역 3번 출구,37.6102072578868,126.92998576213
1075075230,정자,4,정자역 4번 출구,37.6102072578868,126.92998576213
1075075231,미금,1,미금역 1번 출구,37.6102072578868,126.92998576213
1075075231,미금,2,미금역 2번 출구,37.6102072578868,126.92998576213
1075075231,미금,3,미금역 3번 출구,37.6102072578868,126.92998576213
1075075231,미금,4,미금역 4번 출구,37.6102072578868,126.92998576213
1075075231,미금,5,미금역 5번 출구,37.6102072578868,126.92998576213
1075075231,미금,6,미금역 6번 출구,37.6102072578868,126.92998576213
1075075231,미금,7,미금역 7번 출구,37.6102072578868,126.92998576213
1075075231,미금,8,미금역 8번 출구,37.6102072578868,126.92998576213
1075075232,오리,1,오리역 1번 출구,37.6102072578868,126.92998576213
1075075232,오리,2,오리역 2번 출구,37.6102072578868,126.92998576213
1075075232,오리,3,오리역 3번 출구,37.6102072578868,126.92998576213
1075075232,오리,4,오리역 4번 출구,37.6102072578868,126.92998576213
1075075232,오리,5,오리역 5번 출구,37.6102072578868,126.92998576213
1075075232,오리,6,오리역 6번 출구,37.6102072578868,126.92998576213
1075075232,오리,7,오리역 7번 출구,37.6102072578868,126.92998576213
1075075233,죽전,1,죽전역 1번 출구,37.6102072578868,126.92998576213
1075075233,죽전,2,죽전역 2번 출구,37.6102072578868,126.92998576213
1075075233,죽전,3,죽전역 3번 출구,37.6102072578868,126.92998576213
1075075234,보정,1,보정역 1번 출구,37.6102072578868,126.92998576213
1075075234,보정,2,보정역 2번 출구,37.6102072578868,126.92998576213
1075075234,보정,3,보정역 3번 출구,37.6102072578868,126.92998576213
1075075234,보정,4,보정역 4번 출구,37.6102072578868,126.92998576213
1075075235,구성,1,구성역 1번 출구,37.6102072578868,126.92998576213
1075075235,구성,2,구성역 2번 출구,37.6102072578868,126.92998576213
1075075235,구성,3,구성역 3번 출구,37.6102072578868,126.92998576213
1077000687,강남,3,강남역 3번 출구,37.6102072578868,126.92998576213
1077000687,강남,4,강남역 4번 출구,37.6102072578868,126.92998576213
1077000687,강남,5,강남역 5번 출구,37.6102072578868,126.92998576213
1077000687,강남,6,강남역 6번 출구,37.6102072578868,126.92998576213
1092004705,화계,2,화계역 2번 출구,37.6102072578868,126.92998576213
1065006508,운서,1,운서역 1번 출구,37.6102072578868,126.92998576213
1001080144,금천구청,1,금천구청역 1번 출구,37.6102072578868,126.92998576213
1001080145,석수,1,석수역 1번 출구,37.6102072578868,126.92998576213
1001080145,석수,2,석수역 2번 출구,37.6102072578868,126.92998576213
1001080146,관악,1,관악역 1번 출구,37.6102072578868,126.92998576213
1001080146,관악,2,관악역 2번 출구,37.6102072578868,126.92998576213
1001080147,안양,1,안양역 1번 출구,37.6102072578868,126.92998576213
1001080147,안양,2,안양역 2번 출구,37.6102072578868,126.92998576213
1001080148,명학,1,명학역 1번 출구,37.6102072578868,126.92998576213
1001080148,명학,2,명학역 2번 출구,37.6102072578868,126.92998576213
1001080149,금정,1,금정역 1번 출구,37.6102072578868,126.92998576213
1001080149,금정,2,금정역 2번 출구,37.6102072578868,126.92998576213
1001080149,금정,3,금정역 3번 출구,37.6102072578868,126.92998576213
1001080149,금정,4,금정역 4번 출구,37.6102072578868,126.92998576213
1001080149,금정,6,금정역 6번 출구,37.6102072578868,126.92998576213
1001080149,금정,7,금정역 7번 출구,37.6102072578868,126.92998576213
1001080149,금정,8,금정역 8번 출구,37.6102072578868,126.92998576213
1001080150,군포,1,군포역 1번 출구,37.6102072578868,126.92998576213
1001080150,군포,2,군포역 2번 출구,37.6102072578868,126.92998576213
1001080151,당정,1,당정역 1번 출구,37.6102072578868,126.92998576213
1001080151,당정,2,당정역 2번 출구,37.6102072578868,126.92998576213
1001080151,당정,3,당정역 3번 출구,37.6102072578868,126.92998576213
1001080152,의왕,1,의왕역 1번 출구,37.6102072578868,126.92998576213
1001080152,의왕,2,의왕역 2번 출구,37.6102072578868,126.92998576213
1001080153,성균관대,1,성균관대역 1번 출구,37.6102072578868,126.92998576213
1001080153,성균관대,2,성균관대역 2번 출구,37.6102072578868,126.92998576213
1001080154,화서,1,화서역 1번 출구,37.6102072578868,126.92998576213
1001080154,화서,2,화서역 2번 출구,37.6102072578868,126.92998576213
1001080155,수원,1,수원역 1번 출구,37.6102072578868,126.92998576213
1001080155,수원,2,수원역 2번 출구,37.6102072578868,126.92998576213
1001080155,수원,3,수원역 3번 출구,37.6102072578868,126.92998576213
1001080155,수원,4,수원역 4번 출구,37.6102072578868,126.92998576213
1001080155,수원,5,수원역 5번 출구,37.6102072578868,126.92998576213
1001080155,수원,6,수원역 6번 출구,37.6102072578868,126.92998576213
1001080156,세류,1,세류역 1번 출구,37.6102072578868,126.92998576213
1001080157,병점,1,병점역 1번 출구,37.6102072578868,126.92998576213
1001080157,병점,2,병점역 2번 출구,37.6102072578868,126.92998576213
1001080158,세마,1,세마역 1번 출구,37.6102072578868,126.92998576213
1001080159,오산대,1,오산대역 1번 출구,37.6102072578868,126.92998576213
1001080159,오산대,2,오산대역 2번 출구,37.6102072578868,126.92998576213
1001080160,오산,1,오산역 1번 출구,37.6102072578868,126.92998576213
1001080160,오산,2,오산역 2번 출구,37.6102072578868,126.92998576213
1001080161,진위,1,진위역 1번 출구,37.6102072578868,126.92998576213
1001080161,진위,2,진위역 2번 출구,37.6102072578868,126.92998576213
1001080162,송탄,1,송탄역 1번 출구,37.6102072578868,126.92998576213
1001080162,송탄,2,송탄역 2번 출구,37.6102072578868,126.92998576213
1001080162,송탄,3,송탄역 3번 출구,37.6102072578868,126.92998576213
1001080162,송탄,4,송탄역 4번 출구,37.6102072578868,126.92998576213
1001080162,송탄,5,송탄역 5번 출구,37.6102072578868,126.92998576213
1001080163,서정리,1,서정리역 1번 출구,37.6102072578868,126.92998576213
1001080163,서정리,2,서정리역 2번 출구,37.6102072578868,126.92998576213
1001080163,서정리,3,서정리역 3번 출구,37.6102072578868,126.92998576213
1001080164,지제,1,지제역 1번 출구,37.6102072578868,126.92998576213
1001080164,지제,2,지제역 2번 출구,37.6102072578868,126.92998576213
1001080165,평택,1,평택역 1번 출구,37.6102072578868,126.92998576213
1001080165,평택,2,평택역 2번 출구,37.6102072578868,126.92998576213
1001080166,성환,1,성환역 1번 출구,37.6102072578868,126.92998576213
1001080166,성환,2,성환역 2번 출구,37.6102072578868,126.92998576213
1001080167,직산,1,직산역 1번 출구,37.6102072578868,126.92998576213
1001080167,직산,2,직산역 2번 출구,37.6102072578868,126.92998576213
1001080168,두정,1,두정역 1번 출구,37.6102072578868,126.92998576213
1001080169,천안,1,천안역 1번 출구,37.6102072578868,126.92998576213
1001080169,천안,2,천안역 2번 출구,37.6102072578868,126.92998576213
1001080170,봉명,1,봉명역 1번 출구,37.6102072578868,126.92998576213
1001080170,봉명,2,봉명역 2번 출구,37.6102072578868,126.92998576213
1001080171,쌍용(나사렛대),1,쌍용(나사렛대)역 1번 출구,37.6102072578868,126.92998576213
1001080171,쌍용(나사렛대),2,쌍용(나사렛대)역 2번 출구,37.6102072578868,126.92998576213
1001080172,아산,1,아산역 1번 출구,37.6102072578868,126.92998576213
1001080172,아산,2,아산역 2번 출구,37.6102072578868,126.92998576213
1001080174,배방,1,배방역 1번 출구,37.6102072578868,126.92998576213
1001080174,배방,2,배방역 2번 출구,37.6102072578868,126.92998576213
1001080175,온양온천,1,온양온천역 1번 출구,37.6102072578868,126.92998576213
1001080175,온양온천,2,온양온천역 2번 출구,37.6102072578868,126.92998576213
1001801571,서동탄,1,서동탄역 1번 출구,37.6102072578868,126.92998576213
1001801571,서동탄,2,서동탄역 2번 출구,37.6102072578868,126.92998576213
1002000233,대림,1,대림역 1번 출구,37.6102072578868,126.92998576213
1002000233,대림,2,대림역 2번 출구,37.6102072578868,126.92998576213
1002000233,대림,3,대림역 3번 출구,37.6102072578868,126.92998576213
1002000233,대림,4,대림역 4번 출구,37.6102072578868,126.92998576213
1002000233,대림,5,대림역 5번 출구,37.6102072578868,126.92998576213
1002000233,대림,6,대림역 6번 출구,37.6102072578868,126.92998576213
1002000233,대림,7,대림역 7번 출구,37.6102072578868,126.92998576213
1002000233,대림,8,대림역 8번 출구,37.6102072578868,126.92998576213
1007000709,장암,1,장암역 1번 출구,37.6102072578868,126.92998576213
1003000323,녹번,1,녹번역 1번 출구,37.6102072578868,126.92998576213
1003000323,녹번,2,녹번역 2번 출구,37.6102072578868,126.92998576213
1003000323,녹번,3,녹번역 3번 출구,37.6102072578868,126.92998576213
1003000323,녹번,4,녹번역 4번 출구,37.6102072578868,126.92998576213
1003000323,녹번,5,녹번역 5번 출구,37.6102072578868,126.92998576213
1007000725,군자,5,군자역 5번 출구,37.6102072578868,126.92998576213
1007000725,군자,6,군자역 6번 출구,37.6102072578868,126.92998576213
1007000725,군자,7,군자역 7번 출구,37.6102072578868,126.92998576213
1007000725,군자,8,군자역 8번 출구,37.6102072578868,126.92998576213
1007000726,어린이대공원,1,어린이대공원역 1번 출구,37.6102072578868,126.92998576213
1007000726,어린이대공원,2,어린이대공원역 2번 출구,37.6102072578868,126.92998576213
1007000726,어린이대공원,3,어린이대공원역 3번 출구,37.6102072578868,126.92998576213
1007000726,어린이대공원,4,어린이대공원역 4번 출구,37.6102072578868,126.92998576213
1007000726,어린이대공원,5,어린이대공원역 5번 출구,37.6102072578868,126.92998576213
1007000726,어린이대공원,6,어린이대공원역 6번 출구,37.6102072578868,126.92998576213
1007000727,건대입구,3,건대입구역 3번 출구,37.6102072578868,126.92998576213
1007000727,건대입구,4,건대입구역 4번 출구,37.6102072578868,126.92998576213
1007000728,뚝섬유원지,1,뚝섬유원지역 1번 출구,37.6102072578868,126.92998576213
1007000728,뚝섬유원지,2,뚝섬유원지역 2번 출구,37.6102072578868,126.92998576213
1007000728,뚝섬유원지,3,뚝섬유원지역 3번 출구,37.6102072578868,126.92998576213
1007000728,뚝섬유원지,4,뚝섬유원지역 4번 출구,37.6102072578868,126.92998576213
1007000729,청담,1,청담역 1번 출구,37.6102072578868,126.92998576213
1007000729,청담,10,청담역 10번 출구,37.6102072578868,126.92998576213
1007000729,청담,11,청담역 11번 출구,37.6102072578868,126.92998576213
1007000729,청담,12,청담역 12번 출구,37.6102072578868,126.92998576213
1007000729,청담,13,청담역 13번 출구,37.6102072578868,126.92998576213
1007000729,청담,14,청담역 14번 출구,37.6102072578868,126.92998576213
